temp_max,temp_min,rainfall,humidity,wind_speed,soil_moisture,ndvi,altitude,fall_armyworm,ear_rot,stem_borer,corn_earworm,locust
35.4,21.8,8.2,86.0,4.8,53.0,0.63,1203.2,Medium,Medium,Medium,Low,None
28.8,19.5,9.5,65.2,3.7,48.9,0.81,2285.9,Medium,Low,None,Medium,High
34.2,24.0,4.0,56.1,5.3,22.3,0.87,2044.6,Low,Low,Low,Medium,None
29.8,21.4,8.7,70.6,6.6,48.4,0.61,2061.2,Medium,High,Medium,None,Medium
36.8,16.8,1.8,72.4,0.5,10.6,0.23,2494.1,None,None,Medium,Medium,Medium
34.1,21.7,2.5,71.9,7.9,20.9,0.88,2164.3,Low,Medium,None,High,Low
36.2,25.1,1.9,73.3,1.9,13.3,0.69,2209.6,High,Medium,Medium,High,None
28.5,20.0,3.1,92.4,4.0,49.0,0.44,2417.4,High,Low,None,None,None
29.0,19.0,1.7,90.1,7.0,47.8,0.3,1056.9,Medium,Medium,Low,Medium,High
36.6,17.4,16.3,88.8,2.2,50.7,0.3,1646.1,None,Medium,Low,Low,High
28.9,17.5,1.9,85.1,4.1,10.2,0.32,1787.0,High,Low,None,None,Low
28.9,20.3,0.5,92.2,1.5,35.1,0.23,1359.8,Medium,Medium,High,Medium,None
28.1,22.0,3.7,49.9,3.5,45.2,0.83,2227.0,Low,High,None,None,High
39.5,16.8,0.3,58.3,1.8,17.8,0.58,2096.1,Medium,High,High,Low,Low
36.9,25.4,0.6,69.8,3.2,42.5,0.69,2025.5,Low,Medium,High,Low,Low
32.2,23.6,1.2,87.3,3.3,14.2,0.78,2495.2,Low,High,High,Low,Low
31.6,21.9,3.1,70.3,7.9,19.1,0.75,1240.9,High,None,Low,Low,Low
32.2,24.3,2.8,82.4,8.0,33.8,0.82,2050.3,None,Medium,High,Low,Medium
37.3,16.8,8.0,51.9,1.4,42.7,0.88,1737.4,None,None,High,Medium,Medium
35.9,20.8,6.7,57.6,5.9,17.3,0.51,1332.1,None,None,None,None,Low
30.2,22.3,2.8,81.6,0.9,19.3,0.87,1073.0,Low,Medium,Low,Medium,High
30.1,24.3,2.0,53.2,0.7,20.2,0.71,2323.0,None,Medium,None,High,Low
29.2,23.8,1.9,62.6,1.3,21.9,0.25,1812.3,None,Low,Medium,None,Medium
35.9,18.8,7.4,58.2,7.7,21.3,0.68,2202.4,None,Medium,Medium,Medium,Low
37.2,25.4,0.3,62.5,7.6,29.8,0.68,1727.1,None,Low,None,Medium,High
31.2,17.2,0.1,80.4,2.0,42.7,0.83,1174.0,Low,Low,High,Medium,None
28.3,24.8,7.9,63.4,1.7,31.9,0.46,1373.8,None,Low,None,Low,None
29.0,25.7,3.2,72.8,2.3,48.8,0.61,1448.6,Medium,Low,High,Medium,High
39.6,17.8,0.7,50.0,4.4,46.0,0.21,2454.0,Medium,Low,None,None,None
31.5,23.2,1.3,85.3,4.8,16.3,0.43,809.6,None,Medium,Medium,Low,Medium
37.2,16.4,13.5,63.5,2.2,12.4,0.24,2475.6,Medium,None,None,Medium,High
35.5,20.1,9.8,77.4,6.2,53.9,0.57,2466.8,High,None,Low,None,Medium
32.6,21.2,6.2,81.3,2.8,14.0,0.77,2493.5,High,Medium,Medium,Medium,None
30.5,21.8,3.3,55.5,7.4,17.4,0.34,1610.2,None,Medium,Low,Medium,Low
29.5,25.4,3.7,89.2,5.4,11.1,0.57,2438.5,High,Low,Medium,High,High
35.4,22.7,18.5,75.8,3.8,41.4,0.34,1472.5,Low,None,High,None,Low
37.3,20.8,16.9,66.4,6.4,39.1,0.28,844.7,None,Low,None,High,Medium
35.7,24.1,1.2,54.1,6.6,59.3,0.56,1181.4,Low,High,High,Medium,High
34.4,25.5,8.3,92.1,2.7,54.3,0.26,2407.0,Low,High,None,Low,Medium
28.5,16.2,1.1,82.8,3.0,30.5,0.61,823.4,Medium,Medium,None,None,High
39.6,25.8,1.2,55.4,7.5,28.6,0.22,1728.2,Medium,None,None,Medium,Low
37.6,16.9,5.6,61.9,1.7,24.8,0.27,928.5,Medium,Medium,High,High,Medium
31.5,24.1,2.6,85.5,0.8,17.6,0.58,1286.9,None,None,None,Medium,Medium
39.8,18.8,13.4,79.8,3.9,16.9,0.61,949.8,Low,Low,High,Medium,None
35.2,17.3,0.5,83.3,6.5,16.6,0.22,2261.2,Low,None,High,Low,Low
35.0,20.4,3.6,67.1,6.3,15.7,0.6,1804.8,Low,High,Low,Low,Medium
37.0,22.4,12.5,80.8,7.4,22.0,0.79,2333.6,High,Medium,Medium,Low,Medium
37.7,19.8,11.7,64.3,4.5,25.3,0.71,1970.2,High,Medium,High,Medium,Low
35.9,16.5,0.9,55.6,1.3,58.1,0.29,2450.7,High,Medium,Low,Low,High
29.5,22.0,2.3,76.6,4.9,38.9,0.61,1666.8,Medium,None,None,None,Low
32.1,25.0,4.8,93.8,6.3,59.4,0.67,1885.8,Low,Low,Low,Low,High
39.1,19.8,0.9,60.5,1.2,28.6,0.23,1779.7,Low,Medium,High,High,Medium
30.7,18.2,17.2,68.0,1.8,32.9,0.8,1623.2,Low,Medium,High,Medium,Low
32.5,20.4,12.3,78.7,0.6,26.2,0.83,2238.1,Low,High,None,Low,Low
33.2,16.5,0.9,72.1,5.0,19.1,0.8,1895.7,High,Low,None,High,Medium
33.3,24.2,0.6,87.2,7.2,17.2,0.78,2162.2,Low,High,High,None,High
35.4,24.3,0.4,83.1,5.5,57.3,0.72,2136.8,Low,Low,None,None,None
39.3,21.9,12.0,47.9,7.9,59.3,0.64,1124.8,High,Medium,Medium,None,Medium
30.9,19.5,1.1,94.9,1.0,12.2,0.68,1905.3,High,Low,None,None,None
29.5,24.0,2.7,82.6,7.3,17.5,0.76,1139.4,Low,High,High,None,Low
30.4,21.5,3.0,88.2,6.6,31.2,0.66,1791.6,Medium,None,High,Medium,Medium
38.6,24.3,4.6,77.6,2.9,19.3,0.43,1951.6,None,Medium,Low,Medium,None
35.7,22.3,0.4,87.8,7.8,28.2,0.46,2495.3,Medium,Medium,None,Medium,Medium
31.4,23.8,1.3,50.6,2.7,16.5,0.83,851.9,None,None,Low,Medium,High
37.8,22.0,13.4,62.4,7.2,32.8,0.21,955.1,None,None,Low,High,High
38.3,20.1,12.0,88.8,7.1,23.6,0.69,930.9,Medium,High,Low,None,None
38.2,25.6,7.6,55.1,6.2,27.6,0.87,1477.2,Low,None,Medium,Medium,Medium
39.0,21.4,0.1,48.9,4.7,14.7,0.69,2196.7,Medium,None,None,Medium,High
31.0,22.1,2.0,84.4,1.4,31.4,0.9,2234.9,High,High,Low,High,None
37.1,18.2,4.9,86.8,4.5,59.2,0.68,2052.9,None,Medium,High,None,Low
33.5,22.3,1.6,53.1,3.2,26.4,0.22,2324.7,Medium,Low,Medium,None,High
38.1,21.7,12.0,87.7,6.4,53.8,0.78,1348.9,Medium,Medium,Low,Medium,None
36.7,17.8,5.0,79.3,6.2,52.2,0.4,949.9,None,Medium,Medium,Medium,High
37.3,16.6,0.4,71.0,7.3,57.6,0.51,898.9,Medium,High,High,Low,Medium
35.9,22.0,12.0,86.5,0.6,49.5,0.42,2248.6,Medium,Medium,Medium,Medium,None
30.1,23.6,15.8,66.0,6.6,43.0,0.39,2041.7,Medium,High,None,None,Low
34.5,21.2,0.4,54.7,7.5,52.8,0.5,1987.6,High,None,None,High,Low
39.8,18.3,3.8,59.2,6.4,13.8,0.47,1377.4,Medium,Medium,High,None,Low
39.2,22.7,1.8,70.3,1.5,33.1,0.64,1445.8,High,None,High,None,Medium
28.5,16.8,2.5,71.6,1.1,59.5,0.77,2428.8,Medium,None,Medium,None,Low
30.0,20.4,1.0,85.3,0.7,48.5,0.41,908.5,None,Medium,None,Low,Low
29.6,17.6,4.3,84.6,5.2,58.1,0.35,2115.3,Low,None,Medium,None,None
36.7,17.8,15.8,74.1,5.2,49.0,0.67,1326.4,None,Medium,High,Medium,High
37.8,18.0,3.5,84.0,7.9,53.7,0.67,866.4,Medium,High,Low,High,Low
30.6,19.9,0.4,54.6,3.5,45.3,0.83,2062.4,Medium,Low,None,Low,High
34.1,16.5,4.8,47.5,3.0,48.0,0.21,1362.6,Low,None,Medium,Medium,High
38.1,20.0,2.1,88.7,5.2,36.2,0.8,2027.7,None,Medium,High,None,Low
36.8,21.1,9.7,48.8,6.7,56.2,0.56,2003.0,Low,High,None,Low,None
34.5,20.8,2.9,57.3,7.5,51.3,0.63,1709.1,None,Medium,Medium,Low,High
35.1,19.8,1.1,79.8,6.5,52.2,0.26,2121.5,Medium,Medium,Medium,None,High
34.1,24.4,1.1,65.5,3.7,43.7,0.5,1787.8,High,None,Medium,Medium,None
31.6,17.5,7.3,88.8,5.3,25.2,0.36,1287.3,High,None,Medium,None,Medium
34.8,21.1,1.5,59.9,6.9,11.8,0.38,2048.0,None,Medium,Medium,High,None
36.3,16.6,7.3,45.6,4.2,56.8,0.55,1801.5,Medium,None,None,Medium,None
38.5,16.7,1.2,60.0,2.1,39.3,0.77,821.6,Medium,High,None,Medium,Medium
35.6,21.7,1.9,73.9,1.8,24.9,0.72,2332.8,High,Low,Medium,High,None
37.1,21.7,3.1,63.8,0.5,17.5,0.61,1727.6,Medium,Medium,None,High,High
29.9,24.8,14.3,71.7,5.9,51.5,0.58,2276.7,None,High,Medium,Medium,High
33.5,21.6,13.4,88.8,1.3,51.8,0.5,2300.7,Low,High,Medium,Low,Medium
28.1,25.6,1.2,90.6,2.3,50.7,0.88,1556.4,Medium,Medium,None,Low,None
31.0,16.5,2.2,58.3,2.7,42.3,0.59,1663.0,Medium,High,Medium,Medium,Low
36.7,17.0,0.8,68.1,4.7,28.3,0.38,1506.8,High,High,Medium,Medium,Low
39.9,16.4,3.6,72.5,3.5,25.2,0.36,1564.0,None,High,Low,High,Low
29.2,17.9,3.1,92.5,5.6,10.4,0.63,2321.8,High,High,Low,None,None
32.8,21.4,11.6,94.9,0.9,51.7,0.57,2139.8,None,Medium,High,Low,Medium
37.6,22.5,13.3,56.8,1.4,14.4,0.21,1015.1,High,Medium,Low,Low,Low
30.4,16.5,2.4,81.3,4.2,41.5,0.78,1837.5,High,None,Medium,High,High
34.7,25.5,3.4,63.9,3.0,35.2,0.69,2493.0,Medium,Low,None,None,High
36.8,24.4,11.3,45.4,2.7,36.3,0.66,1812.4,Medium,None,None,Low,Medium
35.4,19.0,8.2,45.5,1.0,56.3,0.25,2136.0,None,None,None,Low,Medium
30.3,16.8,0.0,68.0,7.2,11.6,0.45,2107.4,None,Low,High,None,None
32.3,17.7,1.9,69.4,5.7,48.7,0.85,1395.5,None,None,Low,Low,None
37.4,17.3,2.7,46.1,1.4,12.6,0.8,1432.1,None,High,None,Medium,High
34.7,17.2,1.3,79.3,1.0,11.9,0.4,2030.9,Medium,High,Medium,None,Medium
28.1,21.2,1.1,59.7,7.8,31.5,0.31,1650.0,None,None,None,Medium,None
37.1,18.5,0.2,73.0,5.6,13.2,0.51,1770.0,High,None,None,High,Medium
28.4,19.6,5.2,60.0,3.6,49.5,0.45,2011.9,Low,High,Low,High,High
36.9,25.9,1.5,53.4,5.8,36.5,0.68,2121.9,Medium,High,Low,Medium,Low
30.4,22.8,0.3,65.4,6.2,11.5,0.88,1261.6,Medium,High,Medium,Medium,None
39.5,25.5,1.3,56.6,6.3,12.0,0.45,1049.5,Low,High,Low,Low,High
32.4,17.4,8.1,71.7,4.1,40.6,0.24,1296.1,None,High,Low,High,Low
31.9,19.8,9.5,54.9,3.7,50.3,0.83,1662.8,Low,Low,High,Low,Low
29.8,21.5,3.3,70.4,0.6,31.9,0.23,1381.6,High,Low,High,Low,Low
31.7,16.8,2.7,52.9,7.4,37.7,0.87,1766.2,Medium,High,High,None,High
38.5,16.0,19.1,78.5,5.0,50.0,0.67,890.9,Low,Low,High,Low,High
40.0,22.7,1.1,82.7,2.0,40.5,0.86,1666.6,High,High,Medium,None,Low
32.4,22.4,1.2,50.5,7.4,21.2,0.34,1425.6,None,Medium,Medium,Medium,None
33.4,20.1,1.7,68.4,7.4,40.7,0.23,1708.9,Medium,High,Medium,Medium,Low
36.7,20.9,0.9,48.5,7.9,41.4,0.54,1518.3,Low,Low,High,Medium,None
38.6,20.2,2.4,74.9,7.1,46.7,0.52,1283.2,Medium,Medium,Medium,Low,None
35.1,16.2,12.1,58.2,8.0,41.0,0.43,2337.0,High,Medium,None,High,Low
32.7,19.4,4.8,71.4,2.3,58.5,0.87,1114.1,High,High,High,None,None
33.0,17.8,2.7,70.9,6.8,19.9,0.78,1958.3,Low,Low,High,Low,High
36.3,17.0,13.6,91.2,6.7,57.6,0.66,2371.9,None,High,High,Medium,None
28.0,25.6,0.2,72.5,2.2,36.9,0.31,1715.7,High,High,None,High,Low
35.4,22.0,1.2,74.1,1.2,43.6,0.71,2289.9,Low,Medium,Low,None,None
32.3,23.3,4.2,65.1,7.8,15.0,0.71,1012.2,None,High,Low,Medium,Medium
37.5,19.2,4.8,92.5,2.7,29.0,0.5,1639.4,Medium,Medium,Medium,Medium,None
29.1,19.9,0.2,83.9,7.0,48.5,0.85,1576.9,Low,None,None,High,Medium
35.1,18.4,2.6,59.3,0.5,45.3,0.32,813.8,None,None,Low,None,High
33.8,17.0,5.2,87.2,0.7,12.0,0.39,1553.5,High,High,None,Low,High
35.7,17.8,6.0,66.6,4.0,37.3,0.24,1427.4,Low,Medium,Low,None,Medium
28.8,24.0,5.1,86.4,2.3,14.4,0.76,1938.7,Low,None,Medium,None,None
35.0,22.8,1.9,86.1,5.7,59.8,0.64,2395.2,Medium,Medium,High,None,None
34.7,21.5,0.5,54.4,4.7,54.9,0.42,945.8,High,Low,None,High,Medium
34.7,20.8,2.8,80.1,1.1,11.1,0.31,1356.7,None,None,Medium,None,None
35.2,25.2,0.7,59.5,1.7,52.9,0.23,1554.9,Medium,Medium,None,High,Low
36.1,16.7,14.7,59.9,3.4,56.0,0.32,1573.8,High,Low,None,None,High
37.7,18.8,3.2,59.8,1.9,27.7,0.52,2117.2,None,None,Medium,High,High
31.2,19.5,1.9,81.3,6.4,46.0,0.37,1553.8,Low,Low,Medium,Medium,High
37.9,23.8,7.3,56.5,3.6,32.1,0.38,846.2,None,Medium,High,None,High
34.0,25.9,3.4,45.0,1.2,42.8,0.81,2007.2,Medium,None,Low,Medium,Medium
28.9,18.4,1.9,80.8,4.1,27.0,0.56,2304.2,High,Low,High,Low,Medium
28.7,24.7,8.4,53.6,1.2,26.1,0.71,1673.6,None,Low,None,Low,Low
32.0,24.3,10.1,50.2,1.5,31.2,0.22,1787.9,High,None,None,Low,High
37.4,18.2,5.6,56.9,2.3,17.3,0.46,1077.0,High,None,None,Low,Low
36.5,20.0,0.2,64.0,6.9,51.6,0.54,1175.1,Low,None,High,Medium,Medium
37.5,20.1,4.2,68.8,7.4,27.4,0.33,1199.8,Medium,None,None,High,Low
34.2,25.8,7.2,47.2,6.7,30.0,0.28,1532.3,None,High,None,Low,None
33.3,17.8,0.7,93.5,3.0,54.7,0.81,2377.8,High,Low,Medium,High,Medium
29.8,24.0,1.3,80.8,2.5,34.8,0.86,1687.0,Medium,None,None,High,Low
31.9,19.3,10.7,61.2,4.6,37.2,0.26,1126.6,Medium,None,None,None,Medium
33.2,23.3,0.1,60.9,5.9,57.8,0.44,1252.3,Medium,Low,None,None,Medium
29.1,20.2,7.0,67.4,8.0,54.3,0.87,1452.8,Medium,High,None,Low,Medium
30.6,21.8,3.2,76.3,1.5,18.5,0.26,1859.5,High,Low,Medium,Medium,None
35.2,24.3,3.0,52.3,0.9,33.7,0.65,1548.1,Medium,None,Medium,Low,Low
36.8,24.0,0.0,54.4,5.7,58.6,0.88,1467.2,High,Low,None,Low,High
40.0,24.7,8.6,88.0,6.7,28.6,0.88,1760.0,Medium,Medium,None,Medium,Low
39.2,16.6,2.2,57.8,6.8,28.6,0.53,1211.1,None,None,High,Medium,Low
35.7,22.9,3.9,64.0,5.6,19.8,0.31,934.1,High,Medium,Medium,None,Low
33.1,17.4,5.7,88.6,7.7,15.7,0.34,841.5,Medium,Low,Medium,High,High
35.6,20.2,6.1,78.2,4.3,47.0,0.82,1227.1,Medium,None,Low,Medium,Medium
37.4,21.5,15.6,62.1,7.4,48.5,0.84,955.7,High,Medium,None,Low,None
29.4,20.0,3.8,79.2,7.8,58.5,0.63,1371.8,None,Medium,High,Medium,High
32.9,21.2,2.6,46.0,6.9,48.7,0.74,2114.0,Low,Medium,Medium,None,High
38.1,26.0,15.4,81.8,2.8,22.2,0.72,2017.7,None,Low,None,Low,High
32.6,17.4,5.1,69.4,2.0,12.0,0.66,1838.6,Medium,Medium,Low,None,Low
34.9,22.8,1.8,85.7,4.6,59.3,0.78,2249.3,High,Low,Low,None,High
35.1,20.0,0.7,92.7,3.9,27.0,0.68,1279.5,High,Medium,None,Low,Low
30.2,17.3,9.2,91.3,7.1,25.6,0.57,2304.6,Low,Medium,High,None,Medium
32.3,17.6,2.2,90.5,1.3,55.3,0.37,1478.7,High,None,High,Medium,High
32.0,25.5,5.4,70.6,2.4,39.3,0.72,1481.5,High,Medium,None,Medium,High
28.3,24.8,3.2,63.0,6.1,20.7,0.53,1489.1,Medium,Medium,Low,None,Low
28.3,25.1,1.1,68.3,1.2,54.5,0.41,966.8,None,Low,High,None,High
38.0,25.9,4.6,79.5,2.9,59.7,0.76,2458.3,Medium,High,None,High,None
31.3,18.1,0.3,89.2,3.4,14.3,0.69,1035.5,High,High,Medium,None,None
34.2,19.6,2.7,55.3,5.2,53.1,0.86,1379.5,High,None,Medium,Low,Medium
31.6,22.7,4.0,90.9,1.7,29.5,0.32,1342.8,Medium,High,Medium,Low,Medium
39.3,20.8,2.9,85.8,7.0,36.2,0.65,927.0,High,Low,Medium,High,None
31.1,20.2,6.9,93.9,3.9,55.7,0.37,1058.8,None,Medium,Medium,High,Low
33.2,19.6,8.8,89.0,7.4,58.7,0.83,876.3,None,High,High,Medium,None
38.5,21.9,7.4,59.0,4.0,23.1,0.27,1297.1,High,Medium,Low,None,Medium
38.1,21.8,0.2,50.3,2.6,20.6,0.66,2273.3,None,Low,High,Medium,High
30.2,17.6,1.1,50.6,1.6,14.0,0.75,1377.1,None,High,None,None,Medium
37.6,20.7,3.8,59.6,0.5,38.1,0.45,1010.3,Low,None,Low,None,Low
33.5,21.5,13.7,75.7,4.5,10.7,0.87,1897.7,Medium,Low,None,Medium,High
33.8,21.7,9.0,85.2,1.3,30.6,0.8,2494.2,Medium,Low,Medium,Medium,Medium
29.6,18.1,9.2,90.0,3.4,13.7,0.41,1195.0,Low,High,None,None,High
29.0,23.4,1.8,76.2,4.9,30.3,0.21,1275.3,High,High,High,None,Medium
36.7,16.3,2.8,45.3,2.6,12.0,0.41,2452.1,High,None,Medium,High,High
34.0,19.5,3.2,54.3,1.8,51.8,0.4,1103.9,Low,High,None,High,High
33.2,23.8,0.9,50.0,6.3,20.5,0.82,1669.1,Low,Low,Medium,Medium,Medium
36.8,21.6,0.2,63.2,7.6,26.4,0.88,1207.4,Medium,High,High,Low,Low
37.2,18.6,14.7,70.1,1.3,53.5,0.25,2385.0,Medium,Medium,Medium,High,Medium
29.9,22.9,1.4,47.2,1.7,47.3,0.53,2468.6,Low,None,None,Medium,Medium
35.3,21.7,1.4,62.4,7.7,21.0,0.58,2185.0,Low,None,High,Medium,Medium
29.6,24.0,0.4,54.0,0.8,13.6,0.27,1335.1,Low,None,Medium,Low,Low
37.0,23.4,13.2,77.4,7.8,45.8,0.46,1485.9,None,None,Low,None,Low
35.9,22.1,4.3,68.2,0.5,29.5,0.42,1211.9,Low,High,Low,Low,Medium
39.5,20.9,5.5,69.8,7.1,48.3,0.58,2314.3,Medium,None,Low,Low,High
28.8,17.3,12.1,66.4,2.8,32.3,0.66,2354.7,Medium,High,High,Low,High
28.7,18.6,2.1,92.8,7.5,27.3,0.69,1512.1,High,Medium,Low,Medium,None
31.4,20.2,4.9,55.7,2.9,32.6,0.3,1916.1,Low,Medium,None,None,None
31.1,22.0,0.2,70.8,5.4,47.4,0.77,1081.4,High,None,High,High,None
31.0,21.1,1.0,81.8,1.1,55.1,0.67,1539.4,None,High,None,None,None
38.9,18.9,8.9,72.8,2.3,12.5,0.82,1873.5,Low,Medium,High,Low,None
31.0,16.1,7.3,91.5,6.3,36.2,0.51,1455.2,High,High,Low,Medium,High
31.3,21.0,2.2,63.9,4.5,11.6,0.83,1407.9,Medium,High,Medium,Low,High
37.1,18.9,2.4,68.2,7.5,33.4,0.81,801.7,Low,None,None,Low,Low
33.4,23.3,3.8,49.4,3.7,54.3,0.51,2167.3,Medium,None,High,Low,Medium
37.3,16.2,0.0,75.4,7.0,28.1,0.47,2311.9,High,High,Medium,High,Medium
28.8,21.8,1.4,59.4,3.9,56.6,0.85,2448.1,Medium,High,High,High,High
33.9,25.4,1.2,53.0,7.8,41.5,0.7,2022.8,High,Medium,Medium,Medium,High
28.4,17.7,1.4,72.2,7.7,56.7,0.85,1732.9,High,Low,None,High,None
28.8,20.7,8.2,71.6,3.0,47.9,0.76,1257.8,Medium,Medium,Low,None,None
38.9,16.9,1.6,48.8,7.1,15.2,0.63,2498.8,Medium,Low,Low,High,None
29.7,22.3,1.1,79.9,6.9,21.6,0.28,1802.6,None,None,Medium,High,Medium
34.4,21.5,3.5,76.2,2.1,29.7,0.4,1958.0,Low,Low,High,Medium,Medium
32.9,20.1,10.0,54.5,5.2,18.5,0.88,1960.1,Medium,None,Low,High,Low
32.2,21.2,1.4,68.5,1.0,34.7,0.42,2236.9,High,Low,Medium,Medium,High
38.8,25.0,0.4,81.0,6.8,33.6,0.27,816.4,Low,High,High,Low,Low
28.3,18.0,2.2,71.5,1.8,57.8,0.7,1174.4,High,High,None,High,High
36.0,16.2,6.9,64.8,1.0,31.7,0.71,1931.4,Low,High,High,Medium,None
39.6,24.6,4.0,61.1,3.5,49.3,0.4,2321.7,Medium,High,Low,Medium,None
34.7,21.8,8.5,75.5,4.8,57.1,0.41,1965.1,Low,Low,Medium,Medium,Low
39.2,24.9,16.0,92.0,6.9,53.8,0.53,1502.9,Low,High,Low,High,None
28.6,22.0,7.9,78.6,7.8,20.4,0.22,1414.6,High,High,Low,Medium,High
33.0,24.1,4.6,48.7,3.8,34.8,0.75,2054.5,Low,High,None,None,None
31.1,20.3,3.4,68.0,1.0,27.4,0.42,2060.1,None,Medium,High,Low,Medium
36.8,23.5,0.2,89.5,6.1,30.0,0.8,1832.0,Medium,None,High,High,None
39.8,25.1,20.8,49.7,4.7,28.0,0.76,1295.5,Medium,None,None,Medium,Low
31.1,21.7,2.4,94.4,3.9,51.3,0.66,2372.8,High,None,High,High,High
35.9,17.8,0.8,92.5,2.8,32.6,0.43,1738.2,High,High,Medium,High,High
30.4,18.7,5.5,48.9,4.3,36.2,0.56,2143.8,None,Low,High,Medium,Low
34.8,18.0,1.7,91.7,3.0,59.1,0.51,1164.3,Medium,High,None,Low,High
33.6,18.5,4.4,63.2,6.2,13.0,0.44,1384.9,Medium,Low,Low,Low,Medium
39.7,19.1,4.4,87.2,4.6,34.4,0.79,2286.8,High,Medium,Medium,Medium,Low
35.3,21.6,3.0,65.9,7.1,48.7,0.54,885.2,High,None,None,Low,High
32.2,21.9,9.0,67.0,4.6,17.6,0.78,1670.9,Medium,None,Low,High,Low
29.4,20.3,1.5,76.7,2.3,40.6,0.27,1618.9,Medium,Low,Low,High,Low
29.8,22.2,3.0,83.7,6.9,22.0,0.3,2077.1,None,Medium,None,Low,Medium
30.7,16.8,3.9,46.7,4.7,53.4,0.88,1279.2,Low,None,Low,Medium,Low
31.0,16.9,5.4,74.7,2.1,26.4,0.61,1172.4,Medium,High,High,Low,None
38.2,17.7,7.7,54.3,5.2,26.5,0.56,2374.4,Medium,Low,Low,Low,None
34.7,21.2,2.5,62.3,3.2,39.9,0.57,1771.9,Medium,High,None,Low,High
34.3,18.1,5.2,62.4,6.8,19.2,0.35,978.0,Medium,None,Medium,High,Medium
29.4,18.8,0.8,68.5,3.9,24.2,0.7,1128.2,Low,Medium,Medium,Low,Low
38.3,20.0,13.5,61.7,5.9,30.8,0.26,2498.0,Medium,Low,Medium,Low,High
36.7,24.1,2.4,50.4,1.2,27.7,0.6,1132.5,None,High,High,Low,Low
28.8,16.1,6.5,52.3,3.5,36.2,0.6,1837.8,None,Low,None,None,Medium
36.5,22.5,0.1,46.7,7.9,40.0,0.84,1514.2,None,Medium,Low,Medium,High
34.5,22.7,1.1,68.5,6.6,38.3,0.57,2305.5,High,High,High,None,High
29.0,24.0,3.3,92.7,1.7,42.7,0.3,2083.8,None,None,High,High,Medium
33.5,25.3,10.5,50.8,2.6,25.4,0.6,1814.8,High,None,Medium,None,Medium
33.8,16.2,3.7,92.3,3.0,16.3,0.26,818.3,None,High,None,Medium,Low
30.0,17.5,13.3,81.7,5.4,48.0,0.34,2295.7,Low,Medium,Low,None,Medium
39.3,24.9,3.3,76.9,6.2,52.5,0.22,1555.9,High,Low,None,High,Low
38.2,20.6,3.4,77.3,6.1,22.9,0.56,2383.7,Medium,Low,Medium,Low,Low
36.0,21.6,0.6,86.3,4.3,30.4,0.26,1642.4,None,None,None,High,None
33.5,22.6,8.1,50.3,6.6,34.9,0.53,1980.2,Low,None,None,High,None
32.9,22.8,1.4,70.2,3.8,36.7,0.85,917.8,High,Low,Low,Medium,Medium
35.8,25.3,11.5,79.9,1.4,43.0,0.7,2066.8,Low,High,Low,High,High
34.5,26.0,12.1,74.3,4.7,12.1,0.25,1374.6,Medium,Low,Low,None,None
28.7,23.2,14.4,86.6,7.6,46.1,0.36,1397.3,Low,Medium,Low,Medium,None
34.2,18.9,3.7,48.6,6.4,13.1,0.67,1001.7,Low,High,Medium,Low,Low
37.7,24.8,5.7,79.5,4.8,33.4,0.83,1049.7,None,Low,Low,High,Medium
33.5,16.5,7.5,71.7,5.4,51.4,0.22,1115.8,Medium,Medium,Medium,High,None
28.6,18.3,0.7,64.0,7.5,32.6,0.77,1358.0,Medium,High,Low,High,None
37.4,25.0,4.6,62.0,3.7,17.5,0.59,2316.3,Low,None,Low,None,Medium
30.4,18.6,0.2,76.0,3.0,59.3,0.58,1426.0,High,Low,Medium,Low,High
31.1,18.2,3.4,89.5,7.8,54.5,0.87,2031.4,High,High,Low,Low,None
30.0,17.4,0.8,69.8,7.0,48.6,0.72,940.7,High,High,Medium,None,Low
32.0,24.6,1.0,86.2,2.9,30.6,0.8,1804.9,None,None,Medium,None,Medium
37.1,21.0,2.3,65.1,4.0,19.2,0.45,1619.2,Low,None,High,Low,None
34.2,22.7,2.8,50.1,3.6,57.1,0.59,2462.5,High,Low,Low,High,None
30.5,18.4,4.9,48.1,1.6,36.6,0.63,2238.6,None,Low,Low,Medium,Medium
38.5,23.6,0.4,47.6,7.7,52.6,0.43,1573.2,None,Low,Medium,Medium,High
38.6,23.6,3.5,64.0,3.5,27.1,0.6,2117.7,High,Medium,None,Low,Low
38.4,19.1,1.0,61.9,7.1,26.8,0.37,1128.2,Low,High,Low,Medium,Low
30.9,20.1,4.3,80.9,1.9,59.3,0.3,1756.0,Low,Low,Medium,High,Low
33.4,18.1,5.1,82.1,4.6,36.1,0.46,926.9,Low,High,None,Medium,High
39.8,25.8,4.1,47.5,0.7,17.0,0.72,1391.8,High,None,Low,None,None
37.3,22.5,6.7,56.1,6.2,21.0,0.84,1184.0,Low,None,Medium,Low,Medium
28.3,25.3,2.0,58.7,4.9,34.1,0.52,2022.1,High,Medium,High,High,High
28.8,19.0,7.2,72.4,5.2,12.1,0.65,1633.2,Medium,None,High,Low,High
33.6,23.8,2.8,52.2,0.9,33.1,0.27,2076.8,Medium,Low,Low,Medium,Medium
38.9,23.7,3.3,51.7,2.1,30.9,0.83,1676.0,Low,High,Medium,None,Low
